TowID,SurveyType,SurveyYear,StratumID,TowCode,HaulDate,AvgDepth(Fa),StartLatitude_DD,StartLongitude_DD,EndLatitude_DD,EndLongitude_DD,Ratfish_BiomassDensity(kg/ha),Ratfish_IndDensity(ind/ha),,
225,TRSRV,1991,T,91JFXT2,5/21/1991,35,48.27550,-122.81517,48.28600,-122.80817,72.58,68.77,,
224,TRSRV,1991,T,91JFXT1,5/20/1991,22,48.36567,-122.68183,48.37700,-122.67350,3.66,10.44,,
223,TRSRV,1991,S,91JFXS2,5/31/1991,10,48.14817,-123.04017,48.15450,-123.05633,0.00,0.00,,
222,TRSRV,1991,S,91JFXS1,5/21/1991,8,48.25500,-122.76967,48.26283,-122.76350,0.00,0.00,,
221,TRSRV,1991,V,91HCXV3,5/7/1991,72,47.65667,-122.88400,47.66800,-122.87617,15.07,41.84,,
220,TRSRV,1991,V,91HCXV2,5/7/1991,86,47.48850,-123.05700,47.49933,-123.04850,2.33,3.24,,
219,TRSRV,1991,V,91HCXV1,5/6/1991,63,47.68117,-122.78667,47.67633,-122.79717,10.27,50.52,,
218,TRSRV,1991,U,91HCXU2,5/7/1991,56,47.68000,-122.79767,47.68467,-122.78017,8.57,26.85,,
217,TRSRV,1991,U,91HCXU1,5/6/1991,49,47.38517,-123.12883,47.37300,-123.12733,23.53,25.29,,
216,TRSRV,1991,T,91HCXT2,5/7/1991,24,47.83817,-122.63867,47.84833,-122.62450,5.99,19.68,,
215,TRSRV,1991,T,91HCXT1,5/7/1991,26,47.36600,-123.08500,47.36667,-123.10333,12.87,39.33,,
214,TRSRV,1991,S,91HCXS2,5/7/1991,17,47.80100,-122.73167,47.81017,-122.71567,42.48,135.48,,
213,TRSRV,1991,S,91HCXS1,5/6/1991,19,47.37533,-122.99367,47.36767,-123.00767,44.20,34.18,,
212,TRSRV,1991,V,91GBXV5,5/23/1991,62,48.91817,-122.98033,48.92633,-122.98900,0.72,1.99,,
211,TRSRV,1991,V,91GBXV4,5/23/1991,70,48.93000,-123.05533,48.91800,-123.04283,1.70,24.83,,
210,TRSRV,1991,V,91GBXV3,5/23/1991,70,48.88617,-123.09233,48.89267,-123.07917,17.27,76.25,,
209,TRSRV,1991,V,91GBXV2,5/23/1991,110,48.87317,-122.97400,48.88417,-122.97067,18.95,40.74,,
208,TRSRV,1991,V,91GBXV1,5/23/1991,112,48.84183,-122.95117,48.85000,-122.94000,0.00,0.00,,
207,TRSRV,1991,U,91GBXU2,5/28/1991,45,48.92150,-122.95917,48.93233,-122.96633,1.43,4.59,,
206,TRSRV,1991,U,91GBXU1,5/23/1991,50,48.87250,-122.91567,48.88333,-122.92650,0.00,0.00,,
205,TRSRV,1991,T,91GBXT3,5/28/1991,28,48.85067,-122.81783,48.86117,-122.82333,0.72,2.63,,
204,TRSRV,1991,T,91GBXT2,5/23/1991,30,48.79100,-122.78317,48.80233,-122.78800,5.99,37.38,,
203,TRSRV,1991,T,91GBXT1,5/23/1991,22,48.90633,-122.88300,48.91867,-122.88483,0.00,0.00,,
202,TRSRV,1991,S,91GBXS6,5/28/1991,8,48.80167,-122.72483,48.79483,-122.72667,8.42,22.52,,
201,TRSRV,1991,S,91GBXS5,5/28/1991,14,48.91183,-122.82783,48.90183,-122.81733,0.00,0.00,,
200,TRSRV,1991,S,91GBXS4,5/24/1991,15,48.96167,-122.91883,48.95950,-122.93083,0.00,0.00,,
199,TRSRV,1991,S,91GBXS3,5/24/1991,6,48.97450,-122.82783,48.96367,-122.83750,0.00,0.00,,
198,TRSRV,1991,S,91GBXS2,5/22/1991,16,48.67000,-122.56933,48.65750,-122.56717,0.00,0.00,,
197,TRSRV,1991,S,91GBXS1,5/22/1991,12,48.52450,-122.59650,48.51883,-122.58133,0.00,0.00,,
196,TRSRV,1991,V,91CSXV6,5/17/1991,64,48.09867,-122.45283,48.10767,-122.46283,24.04,17.39,,
195,TRSRV,1991,V,91CSXV5,5/17/1991,74,47.98800,-122.29467,47.99300,-122.31000,53.37,41.98,,
194,TRSRV,1991,V,91CSXV4,5/16/1991,92,47.81533,-122.43717,47.82433,-122.43283,9.22,54.79,,
193,TRSRV,1991,V,91CSXV3,5/16/1991,104,47.72217,-122.41800,47.71250,-122.41983,5.16,47.85,,
192,TRSRV,1991,V,91CSXV2,5/10/1991,108,47.61533,-122.45350,47.62500,-122.45733,6.36,23.21,,
191,TRSRV,1991,V,91CSXV1,5/8/1991,91,47.87167,-122.38300,47.86167,-122.39133,93.42,41.66,,
190,TRSRV,1991,U,91CSXU4,5/17/1991,46,48.14733,-122.54000,48.16033,-122.54467,15.14,27.29,,
189,TRSRV,1991,U,91CSXU3,5/17/1991,53,48.05100,-122.30500,48.06067,-122.31183,5.24,9.67,,
188,TRSRV,1991,U,91CSXU2,5/8/1991,54,47.85517,-122.49633,47.84467,-122.49317,222.26,123.01,,
187,TRSRV,1991,U,91CSXU1,5/8/1991,46,47.96000,-122.50300,47.96767,-122.48917,1036.17,129.28,,
186,TRSRV,1991,T,91CSXT4,5/20/1991,25,48.20717,-122.59550,48.21783,-122.59683,0.00,0.00,,
185,TRSRV,1991,T,91CSXT3,5/16/1991,38,48.14567,-122.43850,48.13383,-122.42883,4.51,8.87,,
184,TRSRV,1991,T,91CSXT2,5/16/1991,26,47.75333,-122.38767,47.76017,-122.39233,22.18,93.12,,
183,TRSRV,1991,T,91CSXT1,5/8/1991,30,47.99800,-122.66417,48.00967,-122.65933,251.03,71.09,,
182,TRSRV,1991,S,91CSXS6,5/20/1991,17,48.25617,-122.57433,48.24650,-122.58717,0.00,0.00,,
181,TRSRV,1991,S,91CSXS5,5/17/1991,11,48.05283,-122.53600,48.06483,-122.54100,1.56,4.61,,
180,TRSRV,1991,S,91CSXS4,5/16/1991,11,47.71533,-122.53900,47.72433,-122.54467,33.39,34.78,,
179,TRSRV,1991,S,91CSXS3,5/16/1991,11,47.70183,-122.40283,47.70933,-122.38633,3.55,6.67,,
178,TRSRV,1991,S,91CSXS2,5/9/1991,10,47.63233,-122.40967,47.64033,-122.42233,54.24,25.37,,
177,TRSRV,1991,S,91CSXS1,5/7/1991,10,47.99533,-122.70550,48.00750,-122.71400,15.76,35.40,,
176,TRSRV,1989,V,89SSXV3,5/3/1989,70,47.15383,-122.65633,47.16367,-122.65317,63.93,118.24,,
175,TRSRV,1989,V,89SSXV2,5/1/1989,96,47.34583,-122.42433,47.33533,-122.44000,20.88,20.32,,
174,TRSRV,1989,V,89SSXV1,5/1/1989,92,47.49400,-122.43383,47.48250,-122.43167,61.07,28.46,,
173,TRSRV,1989,U,89SSXU2,5/3/1989,42,47.29717,-122.71333,47.28800,-122.71333,21.00,38.00,,
172,TRSRV,1989,U,89SSXU1,5/1/1989,49,47.40683,-122.41100,47.41567,-122.42200,92.21,29.53,,
171,TRSRV,1989,T,89SSXT3,5/4/1989,31,47.40683,-122.41500,47.41333,-122.42267,0.00,0.00,,
170,TRSRV,1989,T,89SSXT2,5/3/1989,24,47.28700,-122.83700,47.27317,-122.84717,2.49,3.42,,
169,TRSRV,1989,T,89SSXT1,5/2/1989,24,47.26383,-122.55550,47.25483,-122.57033,6.41,18.26,,
168,TRSRV,1989,S,89SSXS4,5/4/1989,12,47.38167,-122.51917,47.38867,-122.52517,187.56,50.64,,
167,TRSRV,1989,S,89SSXS3,5/3/1989,9,47.37000,-122.64550,47.36533,-122.65483,28.80,53.24,,
166,TRSRV,1989,S,89SSXS2,5/3/1989,12,47.32900,-122.80583,47.31817,-122.80983,0.00,0.00,,
165,TRSRV,1989,S,89SSXS1,5/2/1989,14,47.15883,-122.73800,47.17283,-122.73100,2.90,3.33,,
164,TRSRV,1989,V,89JFXV9,6/5/1989,66,48.19117,-123.68117,48.18850,-123.69167,61.55,53.81,,
163,TRSRV,1989,V,89JFXV8,6/5/1989,66,48.34450,-123.12017,48.33800,-123.13800,110.13,30.27,,
162,TRSRV,1989,V,89JFXV7,5/23/1989,62,48.10600,-122.91867,48.10483,-122.93000,192.93,87.86,,
161,TRSRV,1989,V,89JFXV6,5/23/1989,65,48.23517,-122.93033,48.23267,-122.94350,478.20,155.28,,
160,TRSRV,1989,V,89JFXV5,5/22/1989,73,48.18650,-123.22850,48.19033,-123.23683,41.66,61.82,,
159,TRSRV,1989,V,89JFXV4,5/22/1989,64,48.22283,-123.38567,48.22083,-123.40100,67.00,20.19,,
158,TRSRV,1989,V,89JFXV3,5/22/1989,82,48.23017,-123.14767,48.23733,-123.15250,12.77,43.29,,
157,TRSRV,1989,V,89JFXV2,5/15/1989,90,48.40467,-123.03183,48.39733,-123.02100,133.41,29.91,,
156,TRSRV,1989,V,89JFXV1,5/12/1989,62,48.29133,-122.82433,48.28667,-122.84133,363.55,664.62,,
155,TRSRV,1989,U,89JFXU7,6/5/1989,54,48.29633,-123.12383,48.28383,-123.12033,53.20,27.79,,
154,TRSRV,1989,U,89JFXU6,5/26/1989,56,48.29883,-122.90350,48.30983,-122.91550,137.32,48.26,,
153,TRSRV,1989,U,89JFXU5,5/25/1989,44,48.12317,-122.89767,48.13350,-122.88033,591.61,1652.73,,
152,TRSRV,1989,U,89JFXU4,5/23/1989,58,48.19617,-122.99850,48.20233,-123.00800,235.17,114.16,,
151,TRSRV,1989,U,89JFXU3,5/15/1989,50,48.37483,-122.94767,48.38333,-122.94267,46.70,70.37,,
150,TRSRV,1989,U,89JFXU2,5/12/1989,42,48.38167,-122.79733,48.38600,-122.78567,405.93,80.25,,
149,TRSRV,1989,U,89JFXU1,5/12/1989,46,48.35667,-122.84817,48.35833,-122.86000,183.69,127.68,,
148,TRSRV,1989,T,89JFXT6,6/5/1989,21,48.15883,-123.64600,48.16067,-123.62767,400.27,24.76,,
147,TRSRV,1989,T,89JFXT5,5/23/1989,24,48.13767,-122.98333,48.12600,-122.99017,13.98,76.42,,
146,TRSRV,1989,T,89JFXT4,5/23/1989,26,48.15100,-123.34667,48.15567,-123.33367,232.13,81.95,,
145,TRSRV,1989,T,89JFXT3,5/22/1989,34,48.27167,-123.28700,48.27700,-123.28017,12.83,25.93,,
144,TRSRV,1989,T,89JFXT2,5/12/1989,34,48.28217,-122.81133,48.27417,-122.81433,15.96,59.13,,
143,TRSRV,1989,T,89JFXT1,5/12/1989,20,48.37000,-122.67467,48.36183,-122.68150,0.00,0.00,,
142,TRSRV,1989,S,89JFXS5,5/23/1989,10,48.14683,-123.04517,48.15700,-123.05833,0.00,0.00,,
141,TRSRV,1989,S,89JFXS4,5/22/1989,7,48.15083,-123.20783,48.14983,-123.21983,9.94,17.30,,
140,TRSRV,1989,S,89JFXS3,5/22/1989,8,48.16683,-123.52867,48.16067,-123.50033,43.81,62.81,,
139,TRSRV,1989,S,89JFXS2,5/15/1989,10,48.40850,-123.09250,48.40850,-123.10333,65.24,45.49,,
138,TRSRV,1989,S,89JFXS1,5/12/1989,5,48.25550,-122.77017,48.26133,-122.76483,0.00,0.00,,
137,TRSRV,1989,V,89HCXV2,4/25/1989,70,47.66000,-122.87733,47.67467,-122.87033,16.15,22.96,,
136,TRSRV,1989,V,89HCXV1,4/25/1989,83,47.49500,-123.05300,47.48733,-123.06150,4.63,8.43,,
135,TRSRV,1989,U,89HCXU2,4/24/1989,48,47.38750,-123.12983,47.37117,-123.12617,11.24,15.58,,
134,TRSRV,1989,U,89HCXU1,4/24/1989,58,47.68117,-122.78883,47.67467,-122.79983,84.10,176.45,,
133,TRSRV,1989,T,89HCXT2,4/25/1989,26,47.83733,-122.63983,47.84550,-122.62583,419.36,1506.04,,
132,TRSRV,1989,T,89HCXT1,4/24/1989,25,47.36700,-123.08083,47.36750,-123.10550,26.47,48.53,,
131,TRSRV,1989,S,89HCXS2,4/25/1989,12,47.80117,-122.72800,47.81150,-122.71283,158.74,230.10,,
130,TRSRV,1989,S,89HCXS1,4/24/1989,18,47.37683,-122.99300,47.36633,-123.00667,48.95,18.13,,
129,TRSRV,1989,V,89GBXV5,5/9/1989,112,48.86883,-122.96933,48.88767,-122.96333,24.65,12.24,,
128,TRSRV,1989,V,89GBXV4,5/11/1989,114,48.84233,-122.95133,48.85050,-122.94000,4.01,8.13,,
127,TRSRV,1989,V,89GBXV3,5/10/1989,65,48.91917,-122.97967,48.93033,-122.99783,0.06,0.41,,
126,TRSRV,1989,V,89GBXV2,5/10/1989,72,48.88717,-123.08917,48.89750,-123.07683,22.36,51.44,,
125,TRSRV,1989,V,89GBXV1,5/10/1989,71,48.93167,-123.06350,48.92533,-123.05967,42.49,61.36,,
124,TRSRV,1989,U,89GBXU2,5/9/1989,52,48.87217,-122.91350,48.88633,-122.92950,1.96,3.01,,
123,TRSRV,1989,U,89GBXU1,5/11/1989,46,48.92883,-122.97033,48.92167,-122.96050,0.89,1.35,,
122,TRSRV,1989,T,89GBXT3,5/9/1989,28,48.90267,-122.89217,48.91467,-122.90317,1.27,2.03,,
121,TRSRV,1989,T,89GBXT2,5/9/1989,32,48.78450,-122.78050,48.79167,-122.78450,23.52,57.26,,
120,TRSRV,1989,T,89GBXT1,5/11/1989,30,48.85683,-122.83483,48.84817,-122.81633,0.71,0.49,,
119,TRSRV,1989,S,89GBXS7,5/9/1989,14,48.90167,-122.82200,48.91267,-122.83333,0.00,0.00,,
118,TRSRV,1989,S,89GBXS6,5/8/1989,13,48.64817,-122.56167,48.66717,-122.56150,0.00,0.00,,
117,TRSRV,1989,S,89GBXS5,5/8/1989,12,48.52533,-122.59367,48.51733,-122.57033,0.00,0.00,,
116,TRSRV,1989,S,89GBXS4,5/11/1989,8,48.80383,-122.72500,48.79383,-122.72817,0.00,0.00,,
115,TRSRV,1989,S,89GBXS3,5/10/1989,10,48.96333,-123.01783,48.95733,-123.01033,0.00,0.00,,
114,TRSRV,1989,S,89GBXS2,5/10/1989,14,48.96133,-122.91417,48.96050,-122.92867,0.00,0.00,,
113,TRSRV,1989,S,89GBXS1,5/10/1989,6,48.97550,-122.82033,48.96233,-122.83550,0.00,0.00,,
112,TRSRV,1989,V,89CSXV5,5/5/1989,66,48.09617,-122.45100,48.10733,-122.46350,9.17,21.62,,
111,TRSRV,1989,V,89CSXV4,5/4/1989,78,47.98817,-122.29767,47.99117,-122.30683,75.82,83.16,,
110,TRSRV,1989,V,89CSXV3,4/29/1989,111,47.62417,-122.46083,47.61167,-122.45100,88.36,13.95,,
109,TRSRV,1989,V,89CSXV2,4/27/1989,104,47.71367,-122.41633,47.72783,-122.42117,131.36,18.02,,
108,TRSRV,1989,V,89CSXV1,4/26/1989,92,47.86283,-122.38367,47.87550,-122.37500,70.94,18.98,,
107,TRSRV,1989,U,89CSXU4,5/5/1989,45,48.15000,-122.54167,48.16467,-122.55133,7.37,11.74,,
106,TRSRV,1989,U,89CSXU3,5/4/1989,50,48.07200,-122.31800,48.05733,-122.30717,1.17,2.46,,
105,TRSRV,1989,U,89CSXU2,4/27/1989,56,47.85633,-122.49433,47.84783,-122.49217,137.29,39.74,,
104,TRSRV,1989,U,89CSXU1,4/26/1989,40,47.96133,-122.50250,47.97100,-122.48817,21.90,31.26,,
103,TRSRV,1989,T,89CSXT4,5/5/1989,23,48.22333,-122.59983,48.20867,-122.59333,0.00,0.00,,
102,TRSRV,1989,T,89CSXT3,5/4/1989,34,48.13633,-122.43167,48.14417,-122.43967,0.56,9.08,,
101,TRSRV,1989,T,89CSXT2,4/27/1989,22,47.75750,-122.38717,47.76133,-122.39000,2.71,49.48,,
100,TRSRV,1989,T,89CSXT1,4/26/1989,28,47.99650,-122.66350,48.00483,-122.66133,91.20,46.66,,
99,TRSRV,1989,S,89CSXS6,5/5/1989,16,48.25217,-122.58667,48.25717,-122.57833,0.00,0.00,,
98,TRSRV,1989,S,89CSXS5,5/4/1989,10,48.05333,-122.53817,48.06950,-122.53833,0.00,0.00,,
97,TRSRV,1989,S,89CSXS4,4/29/1989,12,47.70300,-122.39967,47.70850,-122.38700,9.43,18.71,,
96,TRSRV,1989,S,89CSXS3,4/29/1989,10,47.71417,-122.53817,47.72300,-122.54267,84.32,32.79,,
95,TRSRV,1989,S,89CSXS2,4/29/1989,12,47.63000,-122.40367,47.63667,-122.41683,43.58,30.08,,
94,TRSRV,1989,S,89CSXS1,4/26/1989,12,47.99667,-122.70683,48.00700,-122.71250,157.21,38.18,,
93,TRSRV,1987,V,87SSXV5,10/28/1987,98,47.33333,-122.44167,47.33967,-122.43000,184.76,30.30,,
92,TRSRV,1987,V,87SSXV4,10/28/1987,103,47.36967,-122.36967,47.37500,-122.35950,391.95,45.01,,
91,TRSRV,1987,V,87SSXV3,10/28/1987,92,47.49133,-122.43517,47.48350,-122.42883,354.75,62.41,,
90,TRSRV,1987,V,87SSXV2,10/27/1987,74,47.21417,-122.63167,47.21467,-122.64067,287.07,72.59,,
89,TRSRV,1987,V,87SSXV1,10/27/1987,69,47.15633,-122.65450,47.16033,-122.64633,155.25,66.20,,
88,TRSRV,1987,U,87SSXU2,10/29/1987,54,47.40967,-122.41300,47.40533,-122.40233,432.20,1660.03,,
87,TRSRV,1987,U,87SSXU1,10/27/1987,45,47.29067,-122.71150,47.29883,-122.71250,19.08,30.57,,
86,TRSRV,1987,T,87SSXT5,10/29/1987,36,47.40883,-122.41450,47.40433,-122.40450,0.00,0.00,,
85,TRSRV,1987,T,87SSXT4,10/28/1987,22,47.33900,-122.48100,47.33917,-122.46650,9.63,21.82,,
84,TRSRV,1987,T,87SSXT3,10/27/1987,25,47.26200,-122.56000,47.25650,-122.56733,0.00,0.00,,
83,TRSRV,1987,T,87SSXT2,10/27/1987,32,47.33100,-122.70017,47.32500,-122.70667,3.17,3.68,,
82,TRSRV,1987,T,87SSXT1,10/26/1987,25,47.28783,-122.83800,47.28117,-122.84300,0.00,0.00,,
81,TRSRV,1987,S,87SSXS5,10/27/1987,10,47.38450,-122.52200,47.37717,-122.51933,0.00,0.00,,
80,TRSRV,1987,S,87SSXS4,10/27/1987,8,47.37217,-122.63950,47.36533,-122.64800,2.27,2.73,,
79,TRSRV,1987,S,87SSXS3,10/26/1987,16,47.17000,-122.73033,47.16167,-122.73033,0.00,0.00,,
78,TRSRV,1987,S,87SSXS2,10/26/1987,8,47.15667,-122.83083,47.16500,-122.83000,0.00,0.00,,
77,TRSRV,1987,S,87SSXS1,10/26/1987,14,47.32983,-122.80583,47.32067,-122.81133,0.00,0.00,,
76,TRSRV,1987,V,87JFXV13,10/15/1987,62,48.29717,-122.82183,48.28983,-122.83333,636.12,1101.66,,
75,TRSRV,1987,V,87JFXV12,10/8/1987,94,48.40917,-123.02983,48.39483,-123.01450,94.98,20.10,,
74,TRSRV,1987,V,87JFXV11,10/7/1987,98,48.24667,-123.05450,48.24783,-123.07200,192.72,51.16,,
73,TRSRV,1987,V,87JFXV10,10/7/1987,72,48.23417,-122.94300,48.23250,-122.96150,19.24,29.26,,
72,TRSRV,1987,V,87JFXV9,10/6/1987,66,48.22150,-123.39517,48.21983,-123.37350,133.62,17.43,,
71,TRSRV,1987,V,87JFXV8,10/6/1987,68,48.35017,-123.10867,48.33767,-123.12217,195.58,31.32,,
70,TRSRV,1987,V,87JFXV7,10/6/1987,82,48.23050,-123.15633,48.23467,-123.13517,138.55,44.17,,
69,TRSRV,1987,V,87JFXV6,10/2/1987,80,48.21650,-123.76617,48.21300,-123.72800,38.91,18.88,,
68,TRSRV,1987,V,87JFXV5,10/2/1987,68,48.18950,-123.70533,48.19117,-123.67317,148.89,20.78,,
67,TRSRV,1987,V,87JFXV4,10/1/1987,88,48.23750,-123.90750,48.23133,-123.86217,102.55,14.02,,
66,TRSRV,1987,V,87JFXV3,10/1/1987,104,48.27067,-124.12967,48.28000,-124.15583,62.32,24.12,,
65,TRSRV,1987,V,87JFXV2,9/30/1987,80,48.30917,-124.31117,48.29800,-124.28817,183.14,27.86,,
64,TRSRV,1987,V,87JFXV1,9/30/1987,116,48.36633,-124.35967,48.37500,-124.39817,20.84,12.57,,
63,TRSRV,1987,U,87JFXU9,10/15/1987,54,48.29867,-122.90667,48.29033,-122.89800,276.64,162.27,,
62,TRSRV,1987,U,87JFXU8,10/8/1987,42,48.38250,-122.80033,48.37567,-122.82317,52.16,68.43,,
61,TRSRV,1987,U,87JFXU7,10/8/1987,52,48.35133,-122.83533,48.35017,-122.85517,4.06,8.02,,
60,TRSRV,1987,U,87JFXU6,10/8/1987,50,48.37133,-122.94600,48.38200,-122.93300,43.53,39.66,,
59,TRSRV,1987,U,87JFXU5,10/6/1987,59,48.30233,-123.12467,48.28967,-123.12133,52.48,57.08,,
58,TRSRV,1987,U,87JFXU4,10/5/1987,54,48.19500,-122.99783,48.21167,-123.00150,466.37,1625.55,,
57,TRSRV,1987,U,87JFXU3,10/5/1987,46,48.11517,-122.90200,48.13750,-122.87600,462.22,1452.56,,
56,TRSRV,1987,U,87JFXU2,10/1/1987,52,48.20833,-123.86333,48.19500,-123.82067,35.46,7.98,,
55,TRSRV,1987,U,87JFXU1,10/1/1987,54,48.25367,-124.18533,48.26367,-124.21017,1.58,3.47,,
54,TRSRV,1987,T,87JFXT6,10/15/1987,34,48.28083,-122.80417,48.27183,-122.81317,2.66,8.45,,
53,TRSRV,1987,T,87JFXT5,10/8/1987,21,48.33617,-122.70450,48.32883,-122.71067,1.01,4.64,,
52,TRSRV,1987,T,87JFXT4,10/7/1987,30,48.12867,-122.97267,48.14267,-122.96917,13.22,104.32,,
51,TRSRV,1987,T,87JFXT3,10/7/1987,26,48.15433,-123.31917,48.15150,-123.34350,900.08,3187.73,,
50,TRSRV,1987,T,87JFXT2,10/5/1987,24,48.05300,-122.87133,48.06667,-122.91200,45.42,16.36,,
49,TRSRV,1987,T,87JFXT1,9/30/1987,30,48.27150,-124.29600,48.27167,-124.25667,181.22,461.85,,
48,TRSRV,1987,S,87JFXS2,10/7/1987,8,48.13850,-123.05200,48.14667,-123.05800,0.00,0.00,,
47,TRSRV,1987,S,87JFXS1,10/7/1987,8,48.15667,-123.20800,48.14733,-123.22550,22.62,16.86,,
46,TRSRV,1987,V,87HCXV2,10/22/1987,75,47.65717,-122.86950,47.66633,-122.87233,33.08,69.32,,
45,TRSRV,1987,V,87HCXV1,10/21/1987,86,47.48783,-123.05750,47.49950,-123.05217,27.62,18.07,,
44,TRSRV,1987,U,87HCXU3,10/22/1987,56,47.67933,-122.79817,47.68183,-122.78367,76.16,88.51,,
43,TRSRV,1987,U,87HCXU2,10/21/1987,52,47.37850,-123.12533,47.38817,-123.12933,10.61,18.27,,
42,TRSRV,1987,U,87HCXU1,10/9/1987,50,47.91600,-122.63117,47.92483,-122.63550,730.93,1802.44,,
41,TRSRV,1987,S,87HCXS2,10/22/1987,12,47.80700,-122.71967,47.80167,-122.72983,152.49,45.81,,
40,TRSRV,1987,S,87HCXS1,10/21/1987,18,47.38050,-122.99433,47.37200,-123.00700,74.54,37.70,,
39,TRSRV,1987,V,87GBXV7,10/14/1987,82,48.90950,-123.00917,48.90667,-122.99767,1.27,92.06,,
38,TRSRV,1987,V,87GBXV6,10/14/1987,117,48.87233,-122.99317,48.87867,-122.98667,9.16,27.77,,
37,TRSRV,1987,V,87GBXV5,10/14/1987,74,48.88883,-123.07433,48.89133,-123.08683,47.88,121.42,,
36,TRSRV,1987,V,87GBXV4,10/14/1987,69,48.90283,-123.10017,48.90967,-123.11633,5.87,20.66,,
35,TRSRV,1987,V,87GBXV3,10/14/1987,63,48.93200,-123.10000,48.94433,-123.10350,34.66,47.96,,
34,TRSRV,1987,V,87GBXV2,10/14/1987,68,48.91500,-122.97817,48.92083,-122.99017,2.69,246.66,,
33,TRSRV,1987,V,87GBXV1,10/13/1987,118,48.85017,-122.94333,48.84133,-122.93867,83.80,47.53,,
32,TRSRV,1987,U,87GBXU2,10/14/1987,53,48.89783,-122.93700,48.89333,-122.93167,0.05,1.19,,
31,TRSRV,1987,U,87GBXU1,10/13/1987,52,48.85683,-122.90233,48.86433,-122.90550,1.20,1.77,,
30,TRSRV,1987,T,87GBXT1,10/13/1987,35,48.76967,-122.76967,48.78317,-122.77333,0.81,1.53,,
29,TRSRV,1987,S,87GBXS1,10/12/1987,16,48.65483,-122.56283,48.64817,-122.56283,2.80,6.17,,
28,TRSRV,1987,V,87CSXV9,10/29/1987,114,47.62367,-122.44867,47.63133,-122.45417,252.78,37.98,,
27,TRSRV,1987,V,87CSXV8,10/29/1987,95,47.54250,-122.40700,47.54950,-122.41183,484.16,41.56,,
26,TRSRV,1987,V,87CSXV7,10/23/1987,63,48.10150,-122.46683,48.09667,-122.45750,157.16,68.94,,
25,TRSRV,1987,V,87CSXV6,10/22/1987,85,47.86100,-122.39867,47.86800,-122.39250,393.24,66.61,,
24,TRSRV,1987,V,87CSXV5,10/15/1987,84,48.01517,-122.34567,48.00350,-122.34183,73.37,22.46,,
23,TRSRV,1987,V,87CSXV4,10/15/1987,74,47.98717,-122.28817,47.98533,-122.29917,44.91,85.54,,
22,TRSRV,1987,V,87CSXV3,10/12/1987,102,47.73633,-122.40083,47.72633,-122.40500,152.43,26.45,,
21,TRSRV,1987,V,87CSXV2,10/9/1987,108,47.87400,-122.35883,47.88283,-122.35783,214.09,46.92,,
20,TRSRV,1987,V,87CSXV1,10/9/1987,63,48.03700,-122.63283,48.04767,-122.63867,436.44,37.44,,
19,TRSRV,1987,U,87CSXU5,10/23/1987,56,48.06883,-122.43650,48.07433,-122.44483,63.61,74.02,,
18,TRSRV,1987,U,87CSXU4,10/23/1987,48,48.15750,-122.54317,48.14700,-122.53850,63.25,72.79,,
17,TRSRV,1987,U,87CSXU3,10/16/1987,46,47.97117,-122.49233,47.96217,-122.49400,760.04,3020.35,,
16,TRSRV,1987,U,87CSXU2,10/16/1987,55,47.85200,-122.49233,47.84433,-122.48900,359.58,97.69,,
15,TRSRV,1987,U,87CSXU1,10/15/1987,54,48.06817,-122.31350,48.06017,-122.31033,22.13,42.26,,
14,TRSRV,1987,T,87CSXT6,10/29/1987,28,47.76400,-122.39317,47.76017,-122.39300,20.23,52.13,,
13,TRSRV,1987,T,87CSXT5,10/23/1987,36,48.23200,-122.55583,48.22367,-122.55833,18.93,32.36,,
12,TRSRV,1987,T,87CSXT4,10/23/1987,24,48.22883,-122.59700,48.21917,-122.59033,1.79,4.06,,
11,TRSRV,1987,T,87CSXT3,10/16/1987,38,47.83650,-122.49633,47.82883,-122.49067,290.89,2333.71,,
10,TRSRV,1987,T,87CSXT2,10/15/1987,34,48.14183,-122.43317,48.13367,-122.42817,14.93,13.76,,
9,TRSRV,1987,T,87CSXT1,10/9/1987,40,47.99450,-122.66067,47.99900,-122.65283,447.52,816.95,,
8,TRSRV,1987,S,87CSXS8,10/16/1987,22,47.97750,-122.50367,47.97000,-122.50683,20.93,58.09,,
7,TRSRV,1987,S,87CSXS7,10/30/1987,10,47.71317,-122.53667,47.72100,-122.53983,3.45,8.34,,
6,TRSRV,1987,S,87CSXS6,10/30/1987,8,47.64200,-122.49900,47.65050,-122.50267,0.00,0.00,,
5,TRSRV,1987,S,87CSXS5,10/29/1987,10,47.62817,-122.39867,47.63067,-122.40383,26.95,57.74,,
4,TRSRV,1987,S,87CSXS4,10/23/1987,11,48.05750,-122.54083,48.06633,-122.53850,2.36,5.67,,
3,TRSRV,1987,S,87CSXS3,10/23/1987,18,48.25950,-122.55450,48.25333,-122.56817,0.47,1.38,,
2,TRSRV,1987,S,87CSXS2,10/12/1987,8,47.71100,-122.38533,47.70350,-122.39550,13.65,23.10,,
1,TRSRV,1987,S,87CSXS1,10/9/1987,12,48.01033,-122.71200,48.00233,-122.70850,50.58,89.33,,
